car_type,year,price,km,photo_url,prediccion
PORSCHE - TAYCAN,2020,64500,40000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/643ada74-37a5-4bc2-bca8-3947a359ccd7?rule=hw396_70,neutral
PORSCHE - CAYENNE,2020,60900,116000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7b37fbba-e0da-4f4a-a633-94be08f4271a?rule=hw396_70,bueno
PORSCHE - PANAMERA,2010,36000,139000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/081616f3-ac7b-4535-86ae-6f430f6b43c0?rule=hw396_70,neutral
PORSCHE - MACAN,2018,44900,82000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7ee4d352-1e6b-44ce-9189-3bea7d3622a6?rule=hw396_70,bueno
PORSCHE - CAYENNE,2007,7500,310000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a9ec0db1-3449-4652-97b6-6340bf78e5cd?rule=hw396_70,bueno
PORSCHE - PANAMERA,2017,59900,125000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5c9ec2f5-5d46-433f-8d95-6b4024ec9585?rule=hw396_70,neutral
PORSCHE - CAYENNE,2009,100,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3ad27095-2b8f-49fa-b00c-12ac5ee88e94?rule=hw396_70,neutral
PORSCHE - MACAN,2017,42990,76000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/23d05546-db9a-471c-9862-3ae504232a88?rule=hw396_70,neutral
PORSCHE - TAYCAN,2022,139000,18038,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b20b54f2-3686-4236-863e-551e8e8230a9?rule=hw396_70,bueno
PORSCHE - TAYCAN,2022,79800,21650,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ebb40809-40b1-4684-a154-e7b10cd98081?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,105000,35000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1e1a5010-8e44-46a0-8403-76353b684268?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,28000,160000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/060d4801-3737-4356-a622-3531759020d3?rule=hw396_70,bueno
PORSCHE - CAYENNE,2011,14000,445000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5e1cae79-cbbb-4fae-95ee-997965c7b91c?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,69985,7704,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7baeb030-df97-4659-8b21-ff6a7c6e98db?rule=hw396_70,bueno
PORSCHE - TAYCAN,2021,59990,112250,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d46991e3-a432-4d78-a03b-6954d1c07a75?rule=hw396_70,bueno
PORSCHE - MACAN,2017,34000,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c056dc28-e724-425e-b763-2652832392f7?rule=hw396_70,neutral
PORSCHE - CAYENNE,2009,21900,180654,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5120325c-a861-4878-b19e-8f42d318bf01?rule=hw396_70,bueno
PORSCHE - 911,2003,42000,99000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c1528943-a671-483d-bf03-2fea291575bc?rule=hw396_70,bueno
PORSCHE - 911,2017,30000,100020,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f9b118c5-c1de-4a3f-9a37-c54ef2d62218?rule=hw396_70,bueno
PORSCHE - CAYENNE,2018,34500,150000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/17f772f7-9b52-4da7-bc34-7ff06f1221a0?rule=hw396_70,neutral
PORSCHE - CAYENNE,2011,22300,190185,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5441b1fe-0813-47a9-a250-3af938dfd68b?rule=hw396_70,neutral
PORSCHE - MACAN,2017,41970,150000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1c14d616-50a9-4b31-a3a5-5cf70e217f09?rule=hw396_70,bueno
PORSCHE - 911,2021,148992,11000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eeb60484-6ae9-4ba1-9988-d03a7e036d20?rule=hw396_70,bueno
PORSCHE - 911,2022,215000,50000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6a8a4939-bcbe-4a60-bdef-942b9f308689?rule=hw396_70,bueno
PORSCHE - MACAN,2016,40000,180,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f196e95c-f0ff-4ed5-8ac4-e7cc5f818bef?rule=hw396_70,bueno
PORSCHE - PANAMERA,2013,27000,178000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e7419079-5697-4e43-a601-e073388a99fc?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,28950,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/364c3e87-bd00-4c3b-be24-243c32a95a33?rule=hw396_70,bueno
PORSCHE - PANAMERA,2011,34500,163000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a1cf6cad-5523-429e-af13-18768f3414c5?rule=hw396_70,bueno
PORSCHE - TAYCAN,2022,119999,30000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f86d72bc-107c-425a-9db4-318a3c21f33c?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,66995,78000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7e2068a4-02ba-4484-9dcd-460c9a045545?rule=hw396_70,bueno
PORSCHE - PANAMERA,2012,29000,250000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ac358547-5365-499e-9ac7-0ceff57c0911?rule=hw396_70,bueno
PORSCHE - MACAN,2017,41990,134175,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/811e4a09-fb1a-41ec-a6ee-1769fc57e135?rule=hw396_70,bueno
PORSCHE - MACAN,2015,36990,113000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ff045602-8233-43d2-b6e2-e4ec0a917468?rule=hw396_70,neutral
PORSCHE - TAYCAN,2020,64500,40000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/643ada74-37a5-4bc2-bca8-3947a359ccd7?rule=hw396_70,neutral
PORSCHE - CAYENNE,2020,60900,116000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7b37fbba-e0da-4f4a-a633-94be08f4271a?rule=hw396_70,bueno
PORSCHE - PANAMERA,2010,36000,139000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/081616f3-ac7b-4535-86ae-6f430f6b43c0?rule=hw396_70,neutral
PORSCHE - MACAN,2018,44900,82000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7ee4d352-1e6b-44ce-9189-3bea7d3622a6?rule=hw396_70,bueno
PORSCHE - CAYENNE,2007,7500,310000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a9ec0db1-3449-4652-97b6-6340bf78e5cd?rule=hw396_70,bueno
PORSCHE - PANAMERA,2017,59900,125000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5c9ec2f5-5d46-433f-8d95-6b4024ec9585?rule=hw396_70,neutral
PORSCHE - PANAMERA,2014,36990,156000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/712a33d1-3e0c-414b-8074-633c8083aa22?rule=hw396_70,neutral
PORSCHE - CAYENNE,2009,100,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3ad27095-2b8f-49fa-b00c-12ac5ee88e94?rule=hw396_70,neutral
PORSCHE - MACAN,2017,42990,76000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/23d05546-db9a-471c-9862-3ae504232a88?rule=hw396_70,neutral
PORSCHE - TAYCAN,2022,139000,18038,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b20b54f2-3686-4236-863e-551e8e8230a9?rule=hw396_70,bueno
PORSCHE - TAYCAN,2022,79800,21650,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ebb40809-40b1-4684-a154-e7b10cd98081?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,105000,35000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1e1a5010-8e44-46a0-8403-76353b684268?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,28000,160000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/060d4801-3737-4356-a622-3531759020d3?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,20900,214000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/867f584f-4893-4514-99e6-a126bf584df2?rule=hw396_70,bueno
PORSCHE - CAYENNE,2011,14000,445000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5e1cae79-cbbb-4fae-95ee-997965c7b91c?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,69985,7704,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7baeb030-df97-4659-8b21-ff6a7c6e98db?rule=hw396_70,bueno
PORSCHE - TAYCAN,2021,59990,112250,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d46991e3-a432-4d78-a03b-6954d1c07a75?rule=hw396_70,bueno
PORSCHE - TAYCAN,2021,69999,49000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/97d70dc6-5f42-419e-a674-f790044966e6?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,71900,90400,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2730f674-41cf-453a-aafe-12403e34696b?rule=hw396_70,bueno
PORSCHE - MACAN,2017,34000,200000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c056dc28-e724-425e-b763-2652832392f7?rule=hw396_70,neutral
PORSCHE - PANAMERA,2010,33900,182000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a54f8986-aa77-4f2a-a54f-b8184a521abe?rule=hw396_70,bueno
PORSCHE - CAYENNE,2009,21900,180654,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5120325c-a861-4878-b19e-8f42d318bf01?rule=hw396_70,bueno
PORSCHE - BOXSTER,2015,53995,139000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5ee0e33-8fa1-4437-918e-897531eccb8f?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,79900,62000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3b3761c9-40c2-4e97-9003-0fe78c516f48?rule=hw396_70,neutral
PORSCHE - TAYCAN,2023,85000,26000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2efe37d7-afe3-45f1-a8d4-e2ac2b9d871a?rule=hw396_70,neutral
PORSCHE - 911,2003,42000,99000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c1528943-a671-483d-bf03-2fea291575bc?rule=hw396_70,bueno
PORSCHE - MACAN,2016,37999,100000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/19dd291f-d799-445b-a978-a916cd5047d7?rule=hw396_70,bueno
PORSCHE - BOXSTER,2003,14500,227000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b5584452-9c81-47ba-bbaf-8e08b3d8b09e?rule=hw396_70,neutral
PORSCHE - CAYENNE,2012,19800,270000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/100868df-fb86-4852-8f0d-5ddab72c3bd0?rule=hw396_70,neutral
PORSCHE - CAYENNE,2007,7900,400000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4509a904-a168-4ddf-8222-117dc6a1ca10?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,56990,58900,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/641255e2-1756-4ff3-bf4f-74512f7421e3?rule=hw396_70,malo
PORSCHE - 911,2001,39900,175000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/95a7ff86-58bc-4a33-a423-6ff3cc5d5f3a?rule=hw396_70,bueno
PORSCHE - PANAMERA,2010,31300,121600,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9e14c963-d7d6-491e-922e-20de00ddc5e2?rule=hw396_70,bueno
PORSCHE - PANAMERA,2018,60000,90000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/bb2f739f-ee63-4891-bef2-a41626c9ef18?rule=hw396_70,malo
PORSCHE - PANAMERA,2013,34900,94000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/dbe58f8a-fde2-46ce-a5c6-b6c29cc56c31?rule=hw396_70,bueno
PORSCHE - CAYENNE,2018,34500,150000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/17f772f7-9b52-4da7-bc34-7ff06f1221a0?rule=hw396_70,neutral
PORSCHE - CAYENNE,2011,22300,190185,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5441b1fe-0813-47a9-a250-3af938dfd68b?rule=hw396_70,neutral
PORSCHE - 911,2021,148992,11000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/eeb60484-6ae9-4ba1-9988-d03a7e036d20?rule=hw396_70,bueno
PORSCHE - 911,2022,215000,50000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6a8a4939-bcbe-4a60-bdef-942b9f308689?rule=hw396_70,bueno
PORSCHE - MACAN,2016,40000,180,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f196e95c-f0ff-4ed5-8ac4-e7cc5f818bef?rule=hw396_70,bueno
PORSCHE - PANAMERA,2013,27000,178000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e7419079-5697-4e43-a601-e073388a99fc?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,28950,225000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/364c3e87-bd00-4c3b-be24-243c32a95a33?rule=hw396_70,bueno
PORSCHE - MACAN,2021,49900,135000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b104df2f-512a-46de-b85b-d8e4dadc7e2b?rule=hw396_70,neutral
PORSCHE - PANAMERA,2014,36990,156000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/712a33d1-3e0c-414b-8074-633c8083aa22?rule=hw396_70,neutral
PORSCHE - CAYENNE,2012,20900,214000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/867f584f-4893-4514-99e6-a126bf584df2?rule=hw396_70,bueno
PORSCHE - TAYCAN,2021,69999,49000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/97d70dc6-5f42-419e-a674-f790044966e6?rule=hw396_70,neutral
PORSCHE - TAYCAN,2023,110000,21000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/79519343-0648-4a55-9a38-0bdd16907998?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,71900,90400,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2730f674-41cf-453a-aafe-12403e34696b?rule=hw396_70,bueno
PORSCHE - PANAMERA,2010,33900,182000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a54f8986-aa77-4f2a-a54f-b8184a521abe?rule=hw396_70,bueno
PORSCHE - MACAN,2022,109900,24000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7aa18e1d-b0a0-4fc2-a02a-c7adc92e54f0?rule=hw396_70,neutral
PORSCHE - BOXSTER,2015,53995,139000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a5ee0e33-8fa1-4437-918e-897531eccb8f?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,79900,62000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3b3761c9-40c2-4e97-9003-0fe78c516f48?rule=hw396_70,neutral
PORSCHE - TAYCAN,2023,85000,26000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2efe37d7-afe3-45f1-a8d4-e2ac2b9d871a?rule=hw396_70,neutral
PORSCHE - PANAMERA,2014,48800,115000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/be8868ad-8974-495a-bb01-29f88fac3489?rule=hw396_70,bueno
PORSCHE - TAYCAN,2022,124600,26928,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/57274e9a-bd4a-4b47-b4d9-fd2168f29a69?rule=hw396_70,neutral
PORSCHE - TAYCAN,2023,113200,1530,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/36c0d36a-211c-475a-accd-9de277d9e368?rule=hw396_70,neutral
PORSCHE - PANAMERA,2014,35000,220000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d3edb502-7470-4747-b817-cae94aa10035?rule=hw396_70,bueno
PORSCHE - TAYCAN,2021,66850,35900,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/763ca59b-b73c-4d95-a859-5c6ae13d4893?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,69985,7704,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5a63ae24-bda6-4a14-8d56-978c208449d5?rule=hw396_70,bueno
PORSCHE - TAYCAN,2024,88000,15800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/99ff978c-68b8-44fd-9a81-baf3a6f0910a?rule=hw396_70,neutral
PORSCHE - PANAMERA,2011,30000,147000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b861b349-0e83-4398-b264-c0499463b4ca?rule=hw396_70,bueno
PORSCHE - 911,2004,49900,36000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3d7716d0-0edb-4431-985b-b714efb9a5a0?rule=hw396_70,bueno
PORSCHE - TAYCAN,2023,81900,10500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4b98032b-0a7c-4408-8bc9-6cc0b2481890?rule=hw396_70,bueno
PORSCHE - CAYENNE,2005,12500,228300,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b42484ad-0cf7-4048-a1c1-ad60aa16a25a?rule=hw396_70,neutral
PORSCHE - 911,2007,83999,94600,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/03d3f47b-af91-448b-943d-d97609e6f01b?rule=hw396_70,bueno
PORSCHE - PANAMERA,2010,28900,237500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f07f5270-4cdd-421b-b450-06fb47df91ca?rule=hw396_70,bueno
PORSCHE - MACAN,2014,30900,169000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c8a297c6-858e-4cac-9a83-2b50e7cdb22a?rule=hw396_70,bueno
PORSCHE - CAYENNE,2011,20800,261000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/65eab753-4e0a-4072-85ff-f4d46122db92?rule=hw396_70,neutral
PORSCHE - BOXSTER,1997,14500,134000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/83054cba-af14-498e-81e9-1858b498f374?rule=hw396_70,bueno
PORSCHE - CAYENNE,2018,57900,109000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/924f45fc-fb75-479c-afee-b1a0d8659882?rule=hw396_70,bueno
PORSCHE - CAYENNE,2012,24900,147000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7074a43f-f3a1-48f6-b0e9-8cc0ba48d3a1?rule=hw396_70,neutral
PORSCHE - CAYENNE,2014,25999,220000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/5f76af4a-ab26-49de-8502-20d86cd6ab64?rule=hw396_70,neutral
PORSCHE - CAYENNE,2018,59500,74000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1e9403bd-f7a7-4ce9-9340-93ceb4f026f8?rule=hw396_70,bueno
PORSCHE - TAYCAN,2023,92700,9500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/3149243d-bb42-429e-8d47-8726210e00f8?rule=hw396_70,bueno
PORSCHE - TAYCAN,2023,99500,21000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/e3f3fae8-00fd-483e-b1cf-0f5bb6b2f052?rule=hw396_70,bueno
PORSCHE - 911,1998,25000,240000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2d9545b5-b233-46da-b6be-2cb54c721034?rule=hw396_70,neutral
PORSCHE - PANAMERA,2010,29900,156000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8417b9d1-3538-4c02-b3b6-bfa241d3979a?rule=hw396_70,bueno
PORSCHE - CAYENNE,2004,9900,226000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f0f9dc00-b1c8-45b3-9ba6-5d3686d1e6c1?rule=hw396_70,bueno
PORSCHE - MACAN,2018,44999,129000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/db25a05c-0740-417f-9e7f-d6387ac6e095?rule=hw396_70,neutral
PORSCHE - 911,2010,55000,224500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/d267d4cf-0054-4f69-bd8e-409d8d32bb84?rule=hw396_70,neutral
PORSCHE - CAYENNE,2009,15500,218000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/9a4e4dfa-08ba-46b3-8940-df0d4e659f01?rule=hw396_70,neutral
PORSCHE - BOXSTER,2005,24800,150608,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2bc826f1-430a-40cd-b300-5a2127ff6b6a?rule=hw396_70,bueno
PORSCHE - MACAN,2014,26900,400,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2e6437d7-32c6-463f-96f7-f8535bc527bc?rule=hw396_70,bueno
PORSCHE - MACAN,2015,31000,169500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c6ba2371-0a12-4abc-94c3-11325a260362?rule=hw396_70,bueno
PORSCHE - CAYENNE,2013,25000,203000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/2b10fb2a-430f-4cf4-a681-479771dff8a0?rule=hw396_70,neutral
PORSCHE - CAYENNE,2016,32000,215000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/facdab38-87b1-4c60-9807-d97830ae440d?rule=hw396_70,bueno
PORSCHE - PANAMERA,2014,28000,174000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/c963007b-29ba-40a6-be40-193a386d0a7e?rule=hw396_70,neutral
PORSCHE - BOXSTER,2007,16900,150000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ea545741-7da3-43a8-b04f-adf406cf38e4?rule=hw396_70,neutral
PORSCHE - MACAN,2018,44900,73000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/a95b1773-9cf8-49c6-90a0-e5e481b4bf88?rule=hw396_70,malo
PORSCHE - MACAN,2017,39900,163000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/831498e5-fc82-4f1f-9c08-4b999c88c715?rule=hw396_70,neutral
PORSCHE - CAYENNE,2011,24900,177000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7d5c6960-01e3-4a6f-99fb-e986cb03a15d?rule=hw396_70,bueno
PORSCHE - BOXSTER,2014,55000,64000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ebb69952-18de-45de-91fb-dea72c806c2f?rule=hw396_70,neutral
PORSCHE - TAYCAN,2022,80900,27000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/ae33478d-b466-4a0d-af25-e21814c74777?rule=hw396_70,neutral
PORSCHE - 911,1997,38450,162000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b735fe18-9803-4b58-8ae9-fe3efb88d3b2?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,68900,57740,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7f4b3ac5-49dd-4a5e-94d1-4b1436a3ca11?rule=hw396_70,bueno
PORSCHE - PANAMERA,2011,37999,0,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/f00ab8ce-f437-424d-aaa5-01750a571b1d?rule=hw396_70,bueno
PORSCHE - CAYENNE,2011,28900,300000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/7736257f-bb97-4cbd-a59b-36c86df665fa?rule=hw396_70,neutral
PORSCHE - TAYCAN,2022,74700,40000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/1cb427d8-3843-42eb-8946-2551f5420248?rule=hw396_70,neutral
PORSCHE - CAYENNE,2012,24900,147000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/54134224-13b1-4a62-b2a1-365f435d92a1?rule=hw396_70,neutral
PORSCHE - PANAMERA,2011,33000,190500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/6ce097ca-cf3f-4edc-a37c-99231207617c?rule=hw396_70,bueno
PORSCHE - BOXSTER,2002,17590,123230,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/29d96e3f-1bc1-4e41-bd46-1c0eecfa28c1?rule=hw396_70,bueno
PORSCHE - CAYENNE,2013,29000,190000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/38f9b1d4-a843-47a0-ac53-e60230bb9cdd?rule=hw396_70,neutral
PORSCHE - CAYENNE,2006,10700,190000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/55adf7e7-0c40-4888-88d6-d602e3dfda74?rule=hw396_70,neutral
PORSCHE - CAYENNE,2018,66490,64500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/b4f54edf-192f-4476-94da-7d5f28bf3a43?rule=hw396_70,bueno
PORSCHE - TAYCAN,2023,85000,15500,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/fa6aaa95-f4a9-4a2b-9ae9-f243f8bfde3f?rule=hw396_70,bueno
PORSCHE - TAYCAN,2022,74700,10800,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/cf132b32-d8f9-4040-bdc6-2e0a55ac5c6b?rule=hw396_70,neutral
PORSCHE - TAYCAN,2022,70500,42000,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/8748a447-3cea-4466-982d-a4f8e26317e0?rule=hw396_70,neutral
PORSCHE - TAYCAN,2021,99990,25200,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/10cf0e20-287b-43ae-93cb-3adbed8c9d9c?rule=hw396_70,bueno
PORSCHE - BOXSTER,2009,35490,78719,https://images.milanuncios.com/api/v1/ma-ad-media-pro/images/4477a956-26ea-46b1-a58c-73467465c526?rule=hw396_70,bueno
