car_type,year,price,km,prediccion,color
BMW - X6,2012,17900.0,237000.0,malo,green
BMW - X1,2013,7800.0,186000.0,neutral,blue
BMW - X2,2020,13000.0,26487.0,bueno,black
BMW - X5,2005,6950.0,315000.0,malo,tan
BMW - X3,2012,14990.0,237000.0,bueno,tan
BMW - X2,2021,24500.0,126000.0,bueno,black
BMW - X5,2007,11000.0,325.0,neutral,red
BMW - X2,2019,22490.0,99900.0,bueno,red
BMW - X1,2011,11500.0,195.0,neutral,blue
BMW - X2,2019,22990.0,71513.0,neutral,grey
BMW - X2,2020,23990.0,74262.0,bueno,grey
BMW - X5,2002,7500.0,177000.0,bueno,green
BMW - X3,2006,4500.0,400000.0,bueno,black
BMW - X2,2020,32500.0,57000.0,bueno,tan
BMW - X2,2019,21900.0,114000.0,bueno,brown
BMW - X2,2020,24390.0,99000.0,malo,blue
BMW - X1,2011,12900.0,115000.0,malo,beige
BMW - X3,2007,5150.0,270.0,neutral,grey
BMW - X6,2011,18000.0,230000.0,neutral,grey
BMW - X3,2007,8000.0,240000.0,neutral,grey
BMW - X2,2018,21999.0,75000.0,malo,white
BMW - X5,2010,14500.0,247500.0,neutral,brown
BMW - X2,2021,24990.0,98000.0,bueno,white
BMW - X5,2005,10500.0,160000.0,neutral,green
BMW - X2,2021,28900.0,55869.0,neutral,black
BMW - X2,2018,25990.0,72000.0,bueno,green
BMW - X6,2010,1000.0,100000.0,bueno,gold
BMW - X1,2012,6600.0,120000.0,bueno,white
BMW - X2,2022,27450.0,47423.0,malo,black
BMW - X1,2020,28890.0,89000.0,bueno,brown
BMW - X6,2016,39900.0,125000.0,malo,grey
BMW - X6,2010,24900.0,230000.0,bueno,blue
BMW - X1,2011,6500.0,280000.0,bueno,green
BMW - X5,2015,22500.0,170000.0,bueno,black
BMW - X3,2007,7250.0,217000.0,neutral,black
BMW - X1,2020,25800.0,73000.0,neutral,white
BMW - X1,2015,9000.0,227000.0,neutral,blue
BMW - X1,2010,11400.0,245000.0,neutral,beige
BMW - X3,2010,7000.0,155000.0,bueno,beige
BMW - X1,2017,14690.0,173000.0,neutral,blue
BMW - X6,2016,29500.0,210000.0,bueno,grey
BMW - Z4,2006,13990.0,176000.0,neutral,blue
BMW - X2,2019,33500.0,35000.0,neutral,silver
BMW - X3,2010,10390.0,213000.0,bueno,blue
BMW - X3,2006,5999.0,330000.0,bueno,beige
BMW - X3,2020,44000.0,73000.0,neutral,blue
BMW - X2,2021,17999.0,181601.0,bueno,grey
BMW - X1,2013,8000.0,300000.0,neutral,tan
BMW - X5,2011,16390.0,229500.0,neutral,black
BMW - Z4,2013,19450.0,159000.0,malo,blue
BMW - X2,2021,27800.0,38000.0,neutral,beige
BMW - X2,2019,26900.0,79000.0,bueno,beige
BMW - X1,2019,18900.0,136000.0,neutral,blue
BMW - Z4,2003,11800.0,206000.0,neutral,beige
BMW - X5,2015,19000.0,220000.0,malo,blue
BMW - Z4,2004,7500.0,250000.0,neutral,black
BMW - X3,2006,3900.0,398000.0,neutral,green
BMW - X2,2019,17500.0,204000.0,neutral,green
BMW - X5,2002,3000.0,280000.0,neutral,black
BMW - X2,2020,23500.0,75000.0,neutral,blue
BMW - X1,2019,26250.0,50000.0,bueno,brown
BMW - X1,2018,18900.0,99000.0,neutral,black
BMW - Z4,2021,38000.0,27000.0,bueno,tan
BMW - X5,2016,26850.0,164000.0,bueno,blue
BMW - X1,2015,10000.0,178000.0,bueno,blue
BMW - X2,2022,33599.0,17172.0,bueno,black
BMW - X5,2006,7850.0,320000.0,neutral,white
BMW - X2,2020,28510.0,16168.0,bueno,beige
BMW - X1,2016,18500.0,140000.0,bueno,blue
BMW - X2,2019,26990.0,98815.0,bueno,pink
BMW - X2,2018,26500.0,112000.0,bueno,white
BMW - X2,2020,19300.0,90000.0,neutral,black
BMW - X6,2009,15900.0,279500.0,bueno,brown
BMW - X3,2006,5999.0,330000.0,bueno,beige
BMW - X3,2020,44000.0,73000.0,neutral,blue
BMW - X2,2019,26900.0,79000.0,bueno,beige
BMW - Z4,2003,11800.0,206000.0,neutral,beige
BMW - X2,2019,24990.0,74000.0,bueno,grey
BMW - Z4,2004,7500.0,250000.0,neutral,black
BMW - X2,2019,17500.0,204000.0,neutral,green
BMW - X1,2015,10000.0,178000.0,bueno,blue
BMW - X1,2011,9400.0,238000.0,bueno,blue
BMW - X5,2006,7850.0,320000.0,neutral,white
BMW - X6,2016,46000.0,140000.0,malo,brown
BMW - Z4,2005,14490.0,149000.0,neutral,brown
BMW - X2,2020,28510.0,16168.0,bueno,beige
BMW - X2,2019,26990.0,98815.0,bueno,pink
BMW - X2,2018,26500.0,112000.0,bueno,white
BMW - X2,2020,19300.0,90000.0,neutral,black
BMW - X2,2018,18400.0,83300.0,malo,black
BMW - X1,2016,21900.0,133000.0,bueno,grey
BMW - X5,2011,18000.0,237000.0,bueno,black
BMW - X5,2003,3500.0,260000.0,bueno,black
BMW - X1,2015,13100.0,166.0,neutral,green
BMW - X2,2021,18400.0,255000.0,bueno,tan
BMW - X1,2017,16990.0,109000.0,malo,black
BMW - X5,2010,19499.0,200000.0,bueno,black
BMW - X1,2015,29900.0,62000.0,bueno,white
BMW - X2,2024,38500.0,19837.0,malo,white
BMW - X2,2019,20990.0,155297.0,bueno,silver
BMW - X2,2021,34970.0,61815.0,bueno,black
BMW - X2,2022,32900.0,112000.0,bueno,silver
BMW - X2,2021,23499.0,160000.0,bueno,tan
BMW - X2,2018,24990.0,116090.0,bueno,pink
BMW - X6,2011,15500.0,370000.0,malo,green
BMW - Z4,2006,16000.0,125000.0,neutral,black
BMW - X6,2009,19000.0,229319.0,neutral,brown
BMW - X2,2022,26985.0,51065.0,bueno,white
BMW - X2,2024,31500.0,12732.0,neutral,blue
BMW - X1,2011,12000.0,190000.0,bueno,grey
BMW - X5,2008,9990.0,140000.0,neutral,blue
BMW - X2,2024,44990.0,33000.0,bueno,grey
BMW - X5,2015,25500.0,220000.0,neutral,blue
BMW - X5,2008,40.0,40.0,malo,brown
BMW - X5,2006,12900.0,75000.0,neutral,tan
BMW - X3,2005,4800.0,340000.0,bueno,blue
BMW - X1,2021,16500.0,199000.0,malo,white
BMW - X2,2022,27900.0,59000.0,bueno,green
BMW - X2,2021,23200.0,109000.0,bueno,blue
BMW - X5,2004,6000.0,202321.0,malo,grey
BMW - X6,2010,16999.0,250000.0,bueno,blue
BMW - X2,2020,20690.0,120252.0,bueno,blue
BMW - X2,2019,33390.0,108705.0,bueno,silver
BMW - X2,2019,18999.0,138000.0,bueno,blue
BMW - Z4,2016,30900.0,32000.0,bueno,blue
BMW - X2,2021,26190.0,59900.0,bueno,silver
BMW - Z4,2004,14500.0,152.0,bueno,grey
BMW - X3,2009,40.0,1600000.0,bueno,black
BMW - X2,2019,20999.0,99999.0,malo,black
BMW - X3,2010,16000.0,175000.0,bueno,beige
BMW - Z4,2004,12000.0,150000.0,bueno,black
BMW - X1,2014,14499.0,163000.0,neutral,red
BMW - X6,2012,18900.0,289000.0,bueno,white
BMW - X2,2020,13000.0,26215.0,bueno,green
BMW - X1,2011,7500.0,380000.0,neutral,blue
BMW - X5,2005,5700.0,322000.0,bueno,blue
BMW - X5,2012,15999.0,199999.0,malo,black
BMW - X3,2006,3750.0,330000.0,bueno,grey
BMW - X6,2009,15900.0,279500.0,bueno,brown
BMW - X3,2009,8995.0,163000.0,bueno,grey
BMW - X5,2016,23500.0,171500.0,bueno,grey
BMW - X5,2015,39000.0,148000.0,neutral,black
BMW - X2,2019,24990.0,74000.0,bueno,grey
BMW - X1,2011,9400.0,238000.0,bueno,blue
BMW - X6,2016,46000.0,140000.0,malo,brown
BMW - Z4,2005,14490.0,149000.0,neutral,brown
BMW - X1,2016,21900.0,133000.0,bueno,grey
BMW - X1,2009,11500.0,124000.0,bueno,blue
BMW - Z4,2014,32999.0,169.0,neutral,blue
BMW - X5,2004,5000.0,389000.0,malo,tan
BMW - X2,2019,20990.0,155297.0,bueno,silver
BMW - X2,2021,34970.0,61815.0,bueno,black
BMW - X2,2022,32900.0,112000.0,bueno,silver
BMW - X2,2021,23499.0,160000.0,bueno,tan
BMW - X3,2008,7500.0,300000.0,neutral,blue
BMW - X2,2025,71000.0,7000.0,neutral,brown
BMW - Z4,2017,25000.0,118000.0,bueno,tan
BMW - X6,2020,55000.0,96000.0,bueno,black
BMW - X2,2019,19990.0,88000.0,bueno,beige
BMW - X2,2021,27490.0,54721.0,bueno,blue
BMW - X2,2019,16900.0,210634.0,neutral,white
BMW - X2,2018,25490.0,149000.0,bueno,yellow
BMW - X5,2007,18500.0,155000.0,bueno,grey
BMW - X3,2006,4999.0,200000.0,neutral,brown
BMW - X5,2015,26500.0,122000.0,bueno,green
BMW - X2,2020,23990.0,74262.0,bueno,grey
BMW - X2,2018,25900.0,84674.0,bueno,black
BMW - Z4,2019,41000.0,39000.0,bueno,blue
PORSCHE - CAYENNE,2020,61999.0,89000.0,neutral,blue
PORSCHE - CAYENNE,2018,47999.0,154500.0,neutral,black
PORSCHE - CAYENNE,2018,47999.0,154500.0,neutral,black
PORSCHE - TAYCAN,2022,59850.0,107000.0,bueno,blue
PORSCHE - CAYENNE,2004,19990.0,112115.0,bueno,grey
PORSCHE - PANAMERA,2010,40000.0,79913.0,bueno,black
PORSCHE - CAYENNE,2020,71900.0,89900.0,bueno,brown
PORSCHE - CAYENNE,2022,82999.0,79500.0,bueno,black
PORSCHE - MACAN,2022,74999.0,14500.0,neutral,tan
PORSCHE - MACAN,2021,102900.0,40000.0,neutral,pink
PORSCHE - 911,2020,129990.0,22976.0,neutral,blue
PORSCHE - CAYENNE,2023,89970.0,66783.0,bueno,orange
PORSCHE - BOXSTER,2004,19495.0,183000.0,bueno,green
PORSCHE - CAYENNE,2019,67999.0,64000.0,bueno,red
PORSCHE - CAYENNE,2022,97450.0,15000.0,neutral,grey
PORSCHE - 911,2024,164900.0,3000.0,neutral,pink
PORSCHE - PANAMERA,2018,64970.0,153140.0,bueno,blue
PORSCHE - PANAMERA,2018,74999.0,96500.0,neutral,white
PORSCHE - 911,2024,219990.0,7700.0,neutral,grey
PORSCHE - 911,2025,240000.0,50.0,neutral,blue
PORSCHE - 911,2016,77350.0,185000.0,malo,green
PORSCHE - MACAN,2015,32999.0,212500.0,neutral,brown
PORSCHE - CAYENNE,2015,46999.0,124500.0,neutral,white
PORSCHE - 911,2007,88990.0,68002.0,bueno,orange
PORSCHE - 911,1992,142970.0,93700.0,neutral,red
PORSCHE - MACAN,2020,56890.0,108800.0,bueno,blue
PORSCHE - CAYENNE,2016,31999.0,264500.0,bueno,beige
PORSCHE - 911,2019,129990.0,44204.0,neutral,green
PORSCHE - 911,2018,225700.0,25000.0,neutral,green
PORSCHE - PANAMERA,2013,36990.0,124000.0,bueno,grey
PORSCHE - CAYENNE,2017,44999.0,134500.0,neutral,black
PORSCHE - PANAMERA,2018,84990.0,86857.0,bueno,grey
PORSCHE - PANAMERA,2013,32995.0,177000.0,bueno,black
PORSCHE - 911,2012,82995.0,119000.0,bueno,black
PORSCHE - PANAMERA,2012,33900.0,292000.0,neutral,grey
PORSCHE - 911,2014,99900.0,73765.0,neutral,white
PORSCHE - 911,2008,76900.0,92000.0,neutral,white
PORSCHE - 911,2022,184900.0,13500.0,neutral,pink
PORSCHE - PANAMERA,2014,29990.0,299000.0,bueno,grey
PORSCHE - PANAMERA,2010,39900.0,79000.0,neutral,tan
PORSCHE - 911,2007,67999.0,124500.0,bueno,black
PORSCHE - PANAMERA,2012,24990.0,121800.0,bueno,blue
PORSCHE - BOXSTER,2000,13500.0,98000.0,neutral,pink
PORSCHE - CAYENNE,2009,17500.0,175000.0,neutral,blue
PORSCHE - BOXSTER,2002,14999.0,3.0,bueno,red
PORSCHE - PANAMERA,2010,39900.0,150000.0,bueno,tan
PORSCHE - CAYENNE,2014,22000.0,270000.0,bueno,blue
PORSCHE - PANAMERA,2017,68900.0,81000.0,neutral,pink
PORSCHE - TAYCAN,2023,106900.0,14140.0,bueno,grey
PORSCHE - TAYCAN,2021,60990.0,99151.0,bueno,grey
PORSCHE - PANAMERA,2012,27000.0,200000.0,malo,pink
PORSCHE - MACAN,2017,44500.0,90000.0,bueno,beige
PORSCHE - PANAMERA,2012,45000.0,159441.0,bueno,blue
PORSCHE - PANAMERA,2015,25999.0,299999.0,malo,black
PORSCHE - CAYENNE,2005,8500.0,282000.0,neutral,brown
PORSCHE - BOXSTER,2003,18000.0,146000.0,neutral,blue
PORSCHE - 911,2004,71990.0,69000.0,neutral,green
PORSCHE - CAYENNE,2013,19500.0,270000.0,bueno,green
PORSCHE - PANAMERA,2014,33990.0,189000.0,neutral,blue
PORSCHE - CAYENNE,2016,38995.0,148500.0,neutral,blue
PORSCHE - 911,1982,69000.0,150000.0,bueno,gold
PORSCHE - TAYCAN,2022,81900.0,15800.0,malo,tan
PORSCHE - 911,2022,175992.0,21900.0,neutral,red
PORSCHE - MACAN,2018,38500.0,165000.0,malo,brown
PORSCHE - CAYENNE,2013,20999.0,270.0,bueno,blue
PORSCHE - BOXSTER,2013,46000.0,84000.0,bueno,red
PORSCHE - PANAMERA,2011,32999.0,95000.0,neutral,gold
PORSCHE - PANAMERA,2014,43000.0,145000.0,neutral,blue
PORSCHE - CAYENNE,2008,19900.0,125000.0,neutral,blue
PORSCHE - TAYCAN,2021,68900.0,57740.0,bueno,brown
PORSCHE - TAYCAN,2020,67990.0,17100.0,neutral,black
PORSCHE - CAYENNE,2004,6500.0,300000.0,neutral,blue
PORSCHE - BOXSTER,1997,14500.0,163400.0,malo,grey
PORSCHE - PANAMERA,2010,33000.0,165000.0,neutral,black
PORSCHE - 911,1972,25000.0,1000.0,neutral,gold
PORSCHE - TAYCAN,2021,62500.0,93000.0,bueno,brown
PORSCHE - CAYENNE,2016,49990.0,149000.0,neutral,blue
PORSCHE - MACAN,2015,44500.0,92500.0,neutral,white
PORSCHE - PANAMERA,2016,52750.0,85000.0,bueno,black
PORSCHE - 911,2017,99991.0,77000.0,bueno,tan
PORSCHE - PANAMERA,2010,27999.0,230000.0,neutral,blue
PORSCHE - 911,2002,41995.0,191000.0,neutral,black
PORSCHE - TAYCAN,2021,65900.0,39000.0,malo,black
PORSCHE - MACAN,2014,32500.0,258000.0,bueno,blue
PORSCHE - 911,2002,58900.0,73000.0,bueno,blue
PORSCHE - MACAN,2017,41970.0,150000.0,bueno,black
PORSCHE - PANAMERA,2011,34500.0,163000.0,bueno,white
PORSCHE - TAYCAN,2022,119999.0,30000.0,neutral,white
PORSCHE - TAYCAN,2021,66995.0,78000.0,bueno,blue
PORSCHE - PANAMERA,2012,29000.0,250000.0,bueno,grey
PORSCHE - MACAN,2017,41990.0,134175.0,bueno,grey
PORSCHE - MACAN,2015,36990.0,113000.0,neutral,grey
PORSCHE - TAYCAN,2020,64500.0,40000.0,neutral,black
PORSCHE - CAYENNE,2020,60900.0,116000.0,bueno,black
PORSCHE - PANAMERA,2010,36000.0,139000.0,neutral,gold
PORSCHE - MACAN,2018,44900.0,82000.0,bueno,white
PORSCHE - CAYENNE,2007,7500.0,310000.0,bueno,black
PORSCHE - PANAMERA,2017,59900.0,125000.0,neutral,blue
PORSCHE - CAYENNE,2009,100.0,0.0,neutral,black
PORSCHE - TAYCAN,2022,139000.0,18038.0,bueno,black
PORSCHE - TAYCAN,2022,79800.0,21650.0,neutral,grey
PORSCHE - TAYCAN,2021,105000.0,35000.0,bueno,black
PORSCHE - CAYENNE,2012,28000.0,160000.0,bueno,green
PORSCHE - CAYENNE,2011,14000.0,445000.0,neutral,tan
PORSCHE - TAYCAN,2021,69985.0,7704.0,bueno,white
PORSCHE - TAYCAN,2021,59990.0,112250.0,bueno,tan
PORSCHE - MACAN,2017,34000.0,200000.0,neutral,black
PORSCHE - CAYENNE,2009,21900.0,180654.0,bueno,blue
PORSCHE - 911,2003,42000.0,99000.0,bueno,green
PORSCHE - 911,2017,30000.0,100020.0,bueno,gold
PORSCHE - CAYENNE,2018,34500.0,150000.0,neutral,silver
PORSCHE - CAYENNE,2011,22300.0,190185.0,neutral,blue
PORSCHE - MACAN,2017,41970.0,150000.0,bueno,black
PORSCHE - 911,2021,148992.0,11000.0,bueno,green
PORSCHE - 911,2022,215000.0,50000.0,bueno,black
PORSCHE - MACAN,2016,40000.0,180.0,bueno,blue
PORSCHE - PANAMERA,2013,27000.0,178000.0,bueno,blue
PORSCHE - CAYENNE,2012,28950.0,225000.0,bueno,blue
PORSCHE - PANAMERA,2011,34500.0,163000.0,bueno,white
PORSCHE - TAYCAN,2022,119999.0,30000.0,neutral,white
PORSCHE - TAYCAN,2021,66995.0,78000.0,bueno,blue
PORSCHE - PANAMERA,2012,29000.0,250000.0,bueno,grey
PORSCHE - MACAN,2017,41990.0,134175.0,bueno,grey
PORSCHE - MACAN,2015,36990.0,113000.0,neutral,grey
PORSCHE - TAYCAN,2020,64500.0,40000.0,neutral,black
PORSCHE - CAYENNE,2020,60900.0,116000.0,bueno,black
PORSCHE - PANAMERA,2010,36000.0,139000.0,neutral,gold
PORSCHE - MACAN,2018,44900.0,82000.0,bueno,white
PORSCHE - CAYENNE,2007,7500.0,310000.0,bueno,black
PORSCHE - PANAMERA,2017,59900.0,125000.0,neutral,blue
PORSCHE - PANAMERA,2014,36990.0,156000.0,neutral,blue
PORSCHE - CAYENNE,2009,100.0,0.0,neutral,black
PORSCHE - TAYCAN,2022,139000.0,18038.0,bueno,black
PORSCHE - TAYCAN,2022,79800.0,21650.0,neutral,grey
PORSCHE - TAYCAN,2021,105000.0,35000.0,bueno,black
PORSCHE - CAYENNE,2012,28000.0,160000.0,bueno,green
PORSCHE - CAYENNE,2012,20900.0,214000.0,bueno,blue
PORSCHE - CAYENNE,2011,14000.0,445000.0,neutral,tan
PORSCHE - TAYCAN,2021,69985.0,7704.0,bueno,white
PORSCHE - TAYCAN,2021,59990.0,112250.0,bueno,tan
PORSCHE - TAYCAN,2021,69999.0,49000.0,neutral,white
PORSCHE - TAYCAN,2021,71900.0,90400.0,bueno,tan
PORSCHE - MACAN,2017,34000.0,200000.0,neutral,black
PORSCHE - PANAMERA,2010,33900.0,182000.0,bueno,red
PORSCHE - CAYENNE,2009,21900.0,180654.0,bueno,blue
PORSCHE - BOXSTER,2015,53995.0,139000.0,neutral,gold
PORSCHE - TAYCAN,2021,79900.0,62000.0,neutral,black
PORSCHE - TAYCAN,2023,85000.0,26000.0,neutral,green
PORSCHE - 911,2003,42000.0,99000.0,bueno,green
PORSCHE - MACAN,2016,37999.0,100000.0,bueno,white
PORSCHE - BOXSTER,2003,14500.0,227000.0,neutral,brown
PORSCHE - CAYENNE,2012,19800.0,270000.0,neutral,blue
PORSCHE - CAYENNE,2007,7900.0,400000.0,neutral,blue
PORSCHE - TAYCAN,2021,56990.0,58900.0,malo,silver
PORSCHE - 911,2001,39900.0,175000.0,bueno,black
PORSCHE - PANAMERA,2010,31300.0,121600.0,bueno,blue
PORSCHE - PANAMERA,2018,60000.0,90000.0,malo,blue
PORSCHE - PANAMERA,2013,34900.0,94000.0,bueno,blue
PORSCHE - CAYENNE,2018,34500.0,150000.0,neutral,silver
PORSCHE - CAYENNE,2011,22300.0,190185.0,neutral,blue
PORSCHE - 911,2021,148992.0,11000.0,bueno,green
PORSCHE - 911,2022,215000.0,50000.0,bueno,black
PORSCHE - MACAN,2016,40000.0,180.0,bueno,blue
PORSCHE - PANAMERA,2013,27000.0,178000.0,bueno,blue
PORSCHE - CAYENNE,2012,28950.0,225000.0,bueno,blue
PORSCHE - MACAN,2021,49900.0,135000.0,neutral,grey
PORSCHE - PANAMERA,2014,36990.0,156000.0,neutral,blue
PORSCHE - CAYENNE,2012,20900.0,214000.0,bueno,blue
PORSCHE - TAYCAN,2021,69999.0,49000.0,neutral,white
PORSCHE - TAYCAN,2023,110000.0,21000.0,neutral,blue
PORSCHE - TAYCAN,2021,71900.0,90400.0,bueno,tan
PORSCHE - PANAMERA,2010,33900.0,182000.0,bueno,red
PORSCHE - MACAN,2022,109900.0,24000.0,neutral,blue
PORSCHE - BOXSTER,2015,53995.0,139000.0,neutral,gold
PORSCHE - TAYCAN,2021,79900.0,62000.0,neutral,black
PORSCHE - TAYCAN,2023,85000.0,26000.0,neutral,green
PORSCHE - PANAMERA,2014,48800.0,115000.0,bueno,blue
PORSCHE - TAYCAN,2022,124600.0,26928.0,neutral,black
PORSCHE - TAYCAN,2023,113200.0,1530.0,neutral,blue
PORSCHE - PANAMERA,2014,35000.0,220000.0,bueno,brown
PORSCHE - TAYCAN,2021,66850.0,35900.0,neutral,black
PORSCHE - TAYCAN,2021,69985.0,7704.0,bueno,white
PORSCHE - TAYCAN,2024,88000.0,15800.0,neutral,green
PORSCHE - PANAMERA,2011,30000.0,147000.0,bueno,white
PORSCHE - TAYCAN,2023,81900.0,10500.0,bueno,black
PORSCHE - CAYENNE,2005,12500.0,228300.0,neutral,blue
PORSCHE - 911,2007,83999.0,94600.0,bueno,black
PORSCHE - PANAMERA,2010,28900.0,237500.0,bueno,blue
PORSCHE - MACAN,2014,30900.0,169000.0,bueno,blue
PORSCHE - CAYENNE,2011,20800.0,261000.0,neutral,blue
PORSCHE - BOXSTER,1997,14500.0,134000.0,bueno,tan
PORSCHE - CAYENNE,2012,24900.0,147000.0,neutral,blue
PORSCHE - CAYENNE,2014,25999.0,220000.0,neutral,black
PORSCHE - TAYCAN,2023,92700.0,9500.0,bueno,blue
PORSCHE - TAYCAN,2023,99500.0,21000.0,bueno,blue
PORSCHE - 911,1998,25000.0,240000.0,neutral,blue
PORSCHE - PANAMERA,2010,29900.0,156000.0,bueno,white
PORSCHE - CAYENNE,2004,9900.0,226000.0,bueno,grey
PORSCHE - 911,2010,55000.0,224500.0,neutral,blue
PORSCHE - CAYENNE,2009,15500.0,218000.0,neutral,blue
PORSCHE - BOXSTER,2005,24800.0,150608.0,bueno,black
PORSCHE - MACAN,2014,26900.0,400.0,bueno,green
PORSCHE - MACAN,2015,31000.0,169500.0,bueno,black
PORSCHE - CAYENNE,2013,25000.0,203000.0,neutral,black
PORSCHE - CAYENNE,2016,32000.0,215000.0,bueno,blue
PORSCHE - PANAMERA,2014,28000.0,174000.0,neutral,black
PORSCHE - BOXSTER,2007,16900.0,150000.0,neutral,gold
PORSCHE - MACAN,2018,44900.0,73000.0,malo,tan
PORSCHE - MACAN,2017,39900.0,163000.0,neutral,black
PORSCHE - CAYENNE,2011,24900.0,177000.0,bueno,grey
PORSCHE - BOXSTER,2014,55000.0,64000.0,neutral,brown
PORSCHE - TAYCAN,2022,80900.0,27000.0,neutral,blue
PORSCHE - 911,1997,38450.0,162000.0,neutral,brown
PORSCHE - TAYCAN,2021,68900.0,57740.0,bueno,brown
PORSCHE - PANAMERA,2011,37999.0,0.0,bueno,blue
PORSCHE - CAYENNE,2011,28900.0,300000.0,neutral,blue
PORSCHE - CAYENNE,2012,24900.0,147000.0,neutral,blue
PORSCHE - PANAMERA,2011,33000.0,190500.0,bueno,white
PORSCHE - BOXSTER,2002,17590.0,123230.0,bueno,tan
PORSCHE - CAYENNE,2013,29000.0,190000.0,neutral,blue
PORSCHE - CAYENNE,2006,10700.0,190000.0,neutral,grey
PORSCHE - CAYENNE,2018,66490.0,64500.0,bueno,blue
PORSCHE - TAYCAN,2023,85000.0,15500.0,bueno,brown
PORSCHE - TAYCAN,2022,74700.0,10800.0,neutral,black
PORSCHE - TAYCAN,2022,70500.0,42000.0,neutral,black
PORSCHE - TAYCAN,2021,99990.0,25200.0,bueno,white
PORSCHE - CAYENNE,2025,20.0,1.0,bueno,grey
PORSCHE - 911,1997,28900.0,184000.0,bueno,tan
PORSCHE - MACAN,2014,48500.0,136000.0,bueno,blue
PORSCHE - PANAMERA,2011,38000.0,157000.0,bueno,silver
PORSCHE - CAYENNE,2010,15900.0,250000.0,neutral,blue
PORSCHE - CAYENNE,2019,65000.0,88000.0,neutral,brown
PORSCHE - 911,2012,93000.0,70000.0,malo,white
PORSCHE - CAYENNE,2009,17000.0,188000.0,bueno,black
PORSCHE - PANAMERA,2013,29000.0,190000.0,malo,green
PORSCHE - PANAMERA,2012,29975.0,309000.0,neutral,blue
PORSCHE - PANAMERA,2014,36900.0,163000.0,neutral,black
PORSCHE - BOXSTER,2011,41500.0,82308.0,bueno,blue
PORSCHE - CAYENNE,2019,67490.0,56300.0,bueno,white
PORSCHE - TAYCAN,2023,105000.0,6200.0,bueno,green
PORSCHE - TAYCAN,2023,81990.0,12700.0,bueno,blue
PORSCHE - TAYCAN,2023,85000.0,9445.0,bueno,green
PORSCHE - TAYCAN,2023,105000.0,95.0,bueno,blue
PORSCHE - PANAMERA,2018,50900.0,173000.0,bueno,black
PORSCHE - CAYENNE,2020,70000.0,70000.0,bueno,black
PORSCHE - CAYENNE,2008,400.0,128000.0,bueno,brown
PORSCHE - 911,2006,61997.0,142000.0,neutral,blue
PORSCHE - CAYENNE,2019,52890.0,81000.0,neutral,grey
PORSCHE - 911,2023,99500.0,36800.0,neutral,green
PORSCHE - 911,2023,229000.0,7000.0,neutral,tan
PORSCHE - CAYENNE,2003,19999.0,267000.0,neutral,green
PORSCHE - CAYENNE,2008,20000.0,226000.0,neutral,white
PORSCHE - MACAN,2018,34900.0,159000.0,bueno,grey
PORSCHE - CAYENNE,2006,7500.0,330000.0,neutral,black
PORSCHE - CAYENNE,2006,7500.0,330000.0,neutral,black
PORSCHE - PANAMERA,2011,28500.0,188700.0,bueno,black
PORSCHE - PANAMERA,2020,130000.0,36000.0,bueno,black
PORSCHE - CAYENNE,2011,22000.0,313.0,neutral,green
PORSCHE - PANAMERA,2017,85000.0,67000.0,neutral,blue
PORSCHE - CAYENNE,2019,54250.0,117500.0,bueno,grey
PORSCHE - CAYENNE,2020,39000.0,305000.0,bueno,white
PORSCHE - PANAMERA,2014,31990.0,240000.0,malo,grey
PORSCHE - MACAN,2016,39990.0,118000.0,malo,black
PORSCHE - BOXSTER,2000,16000.0,102000.0,bueno,tan
PORSCHE - 911,2014,124000.0,44600.0,neutral,blue
PORSCHE - CAYENNE,2004,11995.0,250000.0,bueno,brown
PORSCHE - CAYENNE,2005,8750.0,244000.0,malo,blue
PORSCHE - BOXSTER,2009,32999.0,137000.0,bueno,red
PORSCHE - CAYENNE,2005,8900.0,230000.0,bueno,black
PORSCHE - CAYENNE,2007,11900.0,245000.0,neutral,green
PORSCHE - BOXSTER,2002,24500.0,189000.0,neutral,blue
PORSCHE - 911,2015,109000.0,106000.0,neutral,tan
PORSCHE - 911,2000,32500.0,55000.0,bueno,green
PORSCHE - CAYENNE,2015,34200.0,191000.0,bueno,red
PORSCHE - CAYENNE,2011,8000.0,248000.0,bueno,brown
PORSCHE - CAYENNE,2015,42000.0,146000.0,neutral,grey
PORSCHE - 911,2005,52000.0,162000.0,neutral,green
PORSCHE - MACAN,2018,43900.0,131881.0,neutral,blue
PORSCHE - 911,2025,116500.0,0.0,bueno,brown
PORSCHE - TAYCAN,2025,119000.0,11000.0,bueno,beige
PORSCHE - CAYENNE,2018,63990.0,73455.0,bueno,blue
PORSCHE - 911,2007,2000.0,2.0,bueno,blue
PORSCHE - 911,2024,480000.0,365.0,neutral,brown
PORSCHE - PANAMERA,2011,29900.0,120000.0,bueno,black
PORSCHE - 911,2003,34900.0,128900.0,neutral,black
PORSCHE - BOXSTER,1997,14500.0,133000.0,bueno,tan
PORSCHE - CAYENNE,2003,10500.0,222000.0,neutral,blue
PORSCHE - CAYENNE,2019,57900.0,80000.0,bueno,tan
PORSCHE - CAYENNE,2012,26000.0,150000.0,neutral,green
PORSCHE - CAYENNE,2012,26000.0,150000.0,neutral,green
PORSCHE - CAYENNE,2008,18500.0,260000.0,bueno,green
